# x,y,phi,v_x,v_y,r
-8.410845184326171875e+01,-5.292061233520507812e+01,-1.243052467655929805e+00,9.879842805436370057e+00,3.164151571341910496e-01,6.250508427619934082e-01
-8.404645538330078125e+01,-5.308020401000976562e+01,-1.232239738585746425e+00,9.880644923862750062e+00,3.124531174323478822e-01,6.175438165664672852e-01
-8.398210144042968750e+01,-5.324094772338867188e+01,-1.221383149358929998e+00,9.881551371715779908e+00,3.077355038438273072e-01,6.422560811042785645e-01
-8.398210144042968750e+01,-5.324094772338867188e+01,-1.221383149358929998e+00,9.881551371715779908e+00,3.077355038438273072e-01,6.422560811042785645e-01
-8.391842651367187500e+01,-5.339551544189453125e+01,-1.210990837220379035e+00,9.882472933097407264e+00,3.024959189086490752e-01,6.005194187164306641e-01
-8.391842651367187500e+01,-5.339551544189453125e+01,-1.210990837220379035e+00,9.882472933097407264e+00,3.024959189086490752e-01,6.005194187164306641e-01
-8.385167694091796875e+01,-5.355311965942382812e+01,-1.200461042952126300e+00,9.883533022207791063e+00,2.963031744649037291e-01,6.186039447784423828e-01
-8.385167694091796875e+01,-5.355311965942382812e+01,-1.200461042952126300e+00,9.883533022207791063e+00,2.963031744649037291e-01,6.186039447784423828e-01
-8.378453826904296875e+01,-5.370751953125000000e+01,-1.190228407904858843e+00,9.884567066116543899e+00,2.897030910611769206e-01,5.941401124000549316e-01
-8.371514129638671875e+01,-5.386310958862304688e+01,-1.180020772837425014e+00,9.885706719268949172e+00,2.822252951427636769e-01,5.834059715270996094e-01
-8.371514129638671875e+01,-5.386310958862304688e+01,-1.180020772837425014e+00,9.885706719268949172e+00,2.822252951427636769e-01,5.834059715270996094e-01
-8.364316558837890625e+01,-5.402052688598632812e+01,-1.169824075445840217e+00,9.886949696239955898e+00,2.737743504278061235e-01,6.028451323509216309e-01
-8.364316558837890625e+01,-5.402052688598632812e+01,-1.169824075445840217e+00,9.886949696239955898e+00,2.737743504278061235e-01,6.028451323509216309e-01
-8.357223510742187500e+01,-5.417210388183593750e+01,-1.160149914331187304e+00,9.888228898674006118e+00,2.646341951510494672e-01,5.471568107604980469e-01
-8.349671936035156250e+01,-5.432991409301757812e+01,-1.150262762822370277e+00,9.889734761063737167e+00,2.540380284715806902e-01,5.629608631134033203e-01
-8.349671936035156250e+01,-5.432991409301757812e+01,-1.150262762822370277e+00,9.889734761063737167e+00,2.540380284715806902e-01,5.629608631134033203e-01
-8.342035675048828125e+01,-5.448605346679687500e+01,-1.140688948942776726e+00,9.891177261591774794e+00,2.431191288149296137e-01,5.577615499496459961e-01
-8.342035675048828125e+01,-5.448605346679687500e+01,-1.140688948942776726e+00,9.891177261591774794e+00,2.431191288149296137e-01,5.577615499496459961e-01
-8.334453582763671875e+01,-5.463808059692382812e+01,-1.131594517530203348e+00,9.892760021460517805e+00,2.310590418762091813e-01,5.217565298080444336e-01
-8.334453582763671875e+01,-5.463808059692382812e+01,-1.131594517530203348e+00,9.892760021460517805e+00,2.310590418762091813e-01,5.217565298080444336e-01
-8.326638793945312500e+01,-5.479190826416015625e+01,-1.122662722694059312e+00,9.894571589617036977e+00,2.169221741174547080e-01,5.015601515769958496e-01
-8.318540954589843750e+01,-5.494851303100585938e+01,-1.113891666457668794e+00,9.896607923036743415e+00,2.008506434391858775e-01,5.106086730957031250e-01
-8.318540954589843750e+01,-5.494851303100585938e+01,-1.113891666457668794e+00,9.896607923036743415e+00,2.008506434391858775e-01,5.106086730957031250e-01
-8.310633850097656250e+01,-5.509912109375000000e+01,-1.105801602279978813e+00,9.898682470105985232e+00,1.835263014029532569e-01,4.599750339984893799e-01
-8.310633850097656250e+01,-5.509912109375000000e+01,-1.105801602279978813e+00,9.898682470105985232e+00,1.835263014029532569e-01,4.599750339984893799e-01
-8.302448272705078125e+01,-5.525288009643554688e+01,-1.097953223710963933e+00,9.901066860798458436e+00,1.634212380919251584e-01,4.496307671070098877e-01
-8.302448272705078125e+01,-5.525288009643554688e+01,-1.097953223710963933e+00,9.901066860798458436e+00,1.634212380919251584e-01,4.496307671070098877e-01
-8.294243621826171875e+01,-5.540508270263671875e+01,-1.090631742586940511e+00,9.903188196179767644e+00,1.432656318483526425e-01,4.208943247795104980e-01
-8.285991668701171875e+01,-5.555636596679687500e+01,-1.083820023371009356e+00,9.904785937493715053e+00,1.255683060940013529e-01,3.844214379787445068e-01
-8.285991668701171875e+01,-5.555636596679687500e+01,-1.083820023371009356e+00,9.904785937493715053e+00,1.255683060940013529e-01,3.844214379787445068e-01
-8.277507019042968750e+01,-5.571005630493164062e+01,-1.077372503475792165e+00,9.905552367934053137e+00,1.122498175315568003e-01,3.665823638439178467e-01
-8.277507019042968750e+01,-5.571005630493164062e+01,-1.077372503475792165e+00,9.905552367934053137e+00,1.122498175315568003e-01,3.665823638439178467e-01
-8.269006347656250000e+01,-5.586216354370117188e+01,-1.071417945226878388e+00,9.905347700351970985e+00,1.047902093489631176e-01,3.406059443950653076e-01
-8.269006347656250000e+01,-5.586216354370117188e+01,-1.071417945226878388e+00,9.905347700351970985e+00,1.047902093489631176e-01,3.406059443950653076e-01
-8.260476684570312500e+01,-5.601287460327148438e+01,-1.065871835449470062e+00,9.904297818411196275e+00,1.034663432549221135e-01,3.141454160213470459e-01
-8.251776123046875000e+01,-5.616454315185546875e+01,-1.060562220987580240e+00,9.902562389564872447e+00,1.080765467028656085e-01,3.058775961399078369e-01
-8.251776123046875000e+01,-5.616454315185546875e+01,-1.060562220987580240e+00,9.902562389564872447e+00,1.080765467028656085e-01,3.058775961399078369e-01
-8.243133544921875000e+01,-5.631311798095703125e+01,-1.055524253583892680e+00,9.900420927995607911e+00,1.175177968209483031e-01,2.924629151821136475e-01
-8.243133544921875000e+01,-5.631311798095703125e+01,-1.055524253583892680e+00,9.900420927995607911e+00,1.175177968209483031e-01,2.924629151821136475e-01
-8.234465789794921875e+01,-5.645998382568359375e+01,-1.050602846731680362e+00,9.898063245609982630e+00,1.308745502640695224e-01,2.827654778957366943e-01
-8.234465789794921875e+01,-5.645998382568359375e+01,-1.050602846731680362e+00,9.898063245609982630e+00,1.308745502640695224e-01,2.827654778957366943e-01
-8.225608825683593750e+01,-5.660774612426757812e+01,-1.045605954466066301e+00,9.895579600508735751e+00,1.476820232175353464e-01,2.923412919044494629e-01
-8.216812133789062500e+01,-5.675222015380859375e+01,-1.040580635714140723e+00,9.893122493164842268e+00,1.662981064712763801e-01,2.909391820430755615e-01
-8.216812133789062500e+01,-5.675222015380859375e+01,-1.040580635714140723e+00,9.893122493164842268e+00,1.662981064712763801e-01,2.909391820430755615e-01
-8.207816314697265625e+01,-5.689752197265625000e+01,-1.035291730321302950e+00,9.890646947964468083e+00,1.866613820704558779e-01,3.114093840122222900e-01
-8.207816314697265625e+01,-5.689752197265625000e+01,-1.035291730321302950e+00,9.890646947964468083e+00,1.866613820704558779e-01,3.114093840122222900e-01
-8.198863983154296875e+01,-5.703968811035156250e+01,-1.029813533697300887e+00,9.888252460347402462e+00,2.073600842421871593e-01,3.132321238517761230e-01
-8.189525604248046875e+01,-5.718529129028320312e+01,-1.023808707819880759e+00,9.885814061571585043e+00,2.288342385739452201e-01,3.528214693069458008e-01
-8.189525604248046875e+01,-5.718529129028320312e+01,-1.023808707819880759e+00,9.885814061571585043e+00,2.288342385739452201e-01,3.528214693069458008e-01
-8.180321502685546875e+01,-5.732619476318359375e+01,-1.017574248256578606e+00,9.883600678912156212e+00,2.488264932893571868e-01,3.612324893474578857e-01
-8.180321502685546875e+01,-5.732619476318359375e+01,-1.017574248256578606e+00,9.883600678912156212e+00,2.488264932893571868e-01,3.612324893474578857e-01
-8.170863342285156250e+01,-5.746823120117187500e+01,-1.010809473313919682e+00,9.881378262796813416e+00,2.684690659953862801e-01,3.883592486381530762e-01
-8.170863342285156250e+01,-5.746823120117187500e+01,-1.010809473313919682e+00,9.881378262796813416e+00,2.684690659953862801e-01,3.883592486381530762e-01
-8.161186981201171875e+01,-5.761067581176757812e+01,-1.003506487057688190e+00,9.879353663671285091e+00,2.868140892181094692e-01,4.212145507335662842e-01
-8.151422119140625000e+01,-5.775152206420898438e+01,-9.957543815530796039e-01,9.877488375364062989e+00,3.034581589793866052e-01,4.427634179592132568e-01
-8.151422119140625000e+01,-5.775152206420898438e+01,-9.957543815530796039e-01,9.877488375364062989e+00,3.034581589793866052e-01,4.427634179592132568e-01
-8.141421508789062500e+01,-5.789275741577148438e+01,-9.874311158030950608e-01,9.875846320525045741e+00,3.184527945609841870e-01,4.818983972072601318e-01
-8.141421508789062500e+01,-5.789275741577148438e+01,-9.874311158030950608e-01,9.875846320525045741e+00,3.184527945609841870e-01,4.818983972072601318e-01
-8.131416320800781250e+01,-5.803106689453125000e+01,-9.787490437214918515e-01,9.874468373845688873e+00,3.314383809672942216e-01,5.020913481712341309e-01
-8.131416320800781250e+01,-5.803106689453125000e+01,-9.787490437214918515e-01,9.874468373845688873e+00,3.314383809672942216e-01,5.020913481712341309e-01
-8.121258544921875000e+01,-5.816849517822265625e+01,-9.696011272666962277e-01,9.873347558567358462e+00,3.425076447950319292e-01,5.140038728713989258e-01
-8.110650634765625000e+01,-5.830879211425781250e+01,-9.597311017590817173e-01,9.872546386447851319e+00,3.515717876461406655e-01,5.667596459388732910e-01
-8.110650634765625000e+01,-5.830879211425781250e+01,-9.597311017590817173e-01,9.872546386447851319e+00,3.515717876461406655e-01,5.667596459388732910e-01
-8.100123596191406250e+01,-5.844493865966796875e+01,-9.496701855027676054e-01,9.872081525655291401e+00,3.584904683728316610e-01,5.838813781738281250e-01
-8.100123596191406250e+01,-5.844493865966796875e+01,-9.496701855027676054e-01,9.872081525655291401e+00,3.584904683728316610e-01,5.838813781738281250e-01
-8.089561462402343750e+01,-5.857851028442382812e+01,-9.393551522017737909e-01,9.871807805904595057e+00,3.638311436050732928e-01,5.800002813339233398e-01
-8.089561462402343750e+01,-5.857851028442382812e+01,-9.393551522017737909e-01,9.871807805904595057e+00,3.638311436050732928e-01,5.800002813339233398e-01
-8.078502655029296875e+01,-5.871512603759765625e+01,-9.283688516101973320e-01,9.871813719615424532e+00,3.673193681936842703e-01,6.246873736381530762e-01
-8.067415618896484375e+01,-5.884898376464843750e+01,-9.172167591634856620e-01,9.872190742305715361e+00,3.684517663695672240e-01,6.521940231323242188e-01
-8.067415618896484375e+01,-5.884898376464843750e+01,-9.172167591634856620e-01,9.872190742305715361e+00,3.684517663695672240e-01,6.521940231323242188e-01
-8.056491851806640625e+01,-5.897794723510742188e+01,-9.061485533040629647e-01,9.872829878258983172e+00,3.677322701139199013e-01,6.173367500305175781e-01
-8.056491851806640625e+01,-5.897794723510742188e+01,-9.061485533040629647e-01,9.872829878258983172e+00,3.677322701139199013e-01,6.173367500305175781e-01
-8.044882965087890625e+01,-5.911185073852539062e+01,-8.943520004355152153e-01,9.873764668630652608e+00,3.649897357953287291e-01,6.735637784004211426e-01
-8.044882965087890625e+01,-5.911185073852539062e+01,-8.943520004355152153e-01,9.873764668630652608e+00,3.649897357953287291e-01,6.735637784004211426e-01
-8.033396148681640625e+01,-5.924138641357421875e+01,-8.826957347750301608e-01,9.874952773077204426e+00,3.606106434508832836e-01,6.694412827491760254e-01
-8.021832275390625000e+01,-5.936891555786132812e+01,-8.710273481062023038e-01,9.876257438193050575e+00,3.548364234431354292e-01,6.762770414352416992e-01
-8.021832275390625000e+01,-5.936891555786132812e+01,-8.710273481062023038e-01,9.876257438193050575e+00,3.548364234431354292e-01,6.762770414352416992e-01
-8.010235595703125000e+01,-5.949404144287109375e+01,-8.594326918809391813e-01,9.877576341796238779e+00,3.482242854255643283e-01,6.693351864814758301e-01
-8.010235595703125000e+01,-5.949404144287109375e+01,-8.594326918809391813e-01,9.877576341796238779e+00,3.482242854255643283e-01,6.693351864814758301e-01
-7.998456573486328125e+01,-5.961840057373046875e+01,-8.478024202092937500e-01,9.878839393440250305e+00,3.409730660913795619e-01,6.671590805053710938e-01
-7.998456573486328125e+01,-5.961840057373046875e+01,-8.478024202092937500e-01,9.878839393440250305e+00,3.409730660913795619e-01,6.671590805053710938e-01
-7.986465454101562500e+01,-5.974226760864257812e+01,-8.361465543748973772e-01,9.880006832873185374e+00,3.333801606605604761e-01,6.745314002037048340e-01
-7.974448394775390625e+01,-5.986377716064453125e+01,-8.246698733202482146e-01,9.880972811111323750e+00,3.260277385100611158e-01,6.727887988090515137e-01
-7.974448394775390625e+01,-5.986377716064453125e+01,-8.246698733202482146e-01,9.880972811111323750e+00,3.260277385100611158e-01,6.727887988090515137e-01
-7.962460327148437500e+01,-5.998249053955078125e+01,-8.134395436586543404e-01,9.881765831094011077e+00,3.189849793215336349e-01,6.534002423286437988e-01
-7.962460327148437500e+01,-5.998249053955078125e+01,-8.134395436586543404e-01,9.881765831094011077e+00,3.189849793215336349e-01,6.534002423286437988e-01
-7.950255584716796875e+01,-6.010082244873046875e+01,-8.022432273856225926e-01,9.882397385506136445e+00,3.122788472913377023e-01,6.406753659248352051e-01
-7.937719726562500000e+01,-6.021982192993164062e+01,-7.909929068151901888e-01,9.882844251912352718e+00,3.062556772157645768e-01,6.603317260742187500e-01
-7.937719726562500000e+01,-6.021982192993164062e+01,-7.909929068151901888e-01,9.882844251912352718e+00,3.062556772157645768e-01,6.603317260742187500e-01
-7.925379180908203125e+01,-6.033457946777343750e+01,-7.801552050531954663e-01,9.883119854425627793e+00,3.012021767742590339e-01,6.291611790657043457e-01
-7.925379180908203125e+01,-6.033457946777343750e+01,-7.801552050531954663e-01,9.883119854425627793e+00,3.012021767742590339e-01,6.291611790657043457e-01
-7.912783050537109375e+01,-6.044929504394531250e+01,-7.693381465972501942e-01,9.883271546311570788e+00,2.968832015568617089e-01,6.253656148910522461e-01
-7.912783050537109375e+01,-6.044929504394531250e+01,-7.693381465972501942e-01,9.883271546311570788e+00,2.968832015568617089e-01,6.253656148910522461e-01
-7.900016021728515625e+01,-6.056318283081054688e+01,-7.586112404364055983e-01,9.883315554573773198e+00,2.934344492541968163e-01,6.112575531005859375e-01
-7.886943817138671875e+01,-6.067735290527343750e+01,-7.478588986909699976e-01,9.883224004996439049e+00,2.911425569551304160e-01,6.165872216224670410e-01
-7.886943817138671875e+01,-6.067735290527343750e+01,-7.478588986909699976e-01,9.883224004996439049e+00,2.911425569551304160e-01,6.165872216224670410e-01
-7.873835754394531250e+01,-6.078944015502929688e+01,-7.372886371468032607e-01,9.883055183302573710e+00,2.897457727650382120e-01,6.075810790061950684e-01
-7.873835754394531250e+01,-6.078944015502929688e+01,-7.372886371468032607e-01,9.883055183302573710e+00,2.897457727650382120e-01,6.075810790061950684e-01
-7.860645294189453125e+01,-6.089990615844726562e+01,-7.268440226010186578e-01,9.882816468871446602e+00,2.891356476044399937e-01,5.962599515914916992e-01
-7.860645294189453125e+01,-6.089990615844726562e+01,-7.268440226010186578e-01,9.882816468871446602e+00,2.891356476044399937e-01,5.962599515914916992e-01
-7.847248077392578125e+01,-6.100972366333007812e+01,-7.164132016450870388e-01,9.882500952774869063e+00,2.894915570486608081e-01,5.973851084709167480e-01
-7.833781433105468750e+01,-6.111779785156250000e+01,-7.060815098148482960e-01,9.882115408674019719e+00,2.906761188355643788e-01,5.800294876098632812e-01
-7.833781433105468750e+01,-6.111779785156250000e+01,-7.060815098148482960e-01,9.882115408674019719e+00,2.906761188355643788e-01,5.800294876098632812e-01
-7.819927215576171875e+01,-6.122656250000000000e+01,-6.955914622234331546e-01,9.881693738963916118e+00,2.925375821801802223e-01,6.160514950752258301e-01
-7.819927215576171875e+01,-6.122656250000000000e+01,-6.955914622234331546e-01,9.881693738963916118e+00,2.925375821801802223e-01,6.160514950752258301e-01
-7.806578063964843750e+01,-6.132917022705078125e+01,-6.855897884715700386e-01,9.881246639755385530e+00,2.947794210725797059e-01,5.484763979911804199e-01
-7.806578063964843750e+01,-6.132917022705078125e+01,-6.855897884715700386e-01,9.881246639755385530e+00,2.947794210725797059e-01,5.484763979911804199e-01
-7.792162322998046875e+01,-6.143747329711914062e+01,-6.748891076939971256e-01,9.880746834878255669e+00,2.978886030849352551e-01,6.266510486602783203e-01
-7.778560638427734375e+01,-6.153748703002929688e+01,-6.648631872604928716e-01,9.880337498546953867e+00,3.006079698575008230e-01,5.684829950332641602e-01
-7.778560638427734375e+01,-6.153748703002929688e+01,-6.648631872604928716e-01,9.880337498546953867e+00,3.006079698575008230e-01,5.684829950332641602e-01
-7.764402770996093750e+01,-6.163929367065429688e+01,-6.544932168621162560e-01,9.880082639237020459e+00,3.028886091544922277e-01,5.878309607505798340e-01
-7.764402770996093750e+01,-6.163929367065429688e+01,-6.544932168621162560e-01,9.880082639237020459e+00,3.028886091544922277e-01,5.878309607505798340e-01
-7.750135803222656250e+01,-6.173963165283203125e+01,-6.441000802880436638e-01,9.880021412571318606e+00,3.044669853512353419e-01,5.904171466827392578e-01
-7.750135803222656250e+01,-6.173963165283203125e+01,-6.441000802880436638e-01,9.880021412571318606e+00,3.044669853512353419e-01,5.904171466827392578e-01
-7.735795593261718750e+01,-6.183825683593750000e+01,-6.337113675232313170e-01,9.880174185969993417e+00,3.052159549887261125e-01,6.036341190338134766e-01
-7.721675872802734375e+01,-6.193325042724609375e+01,-6.235415398220491845e-01,9.880494548035589020e+00,3.050305688047328379e-01,5.859222412109375000e-01
-7.721675872802734375e+01,-6.193325042724609375e+01,-6.235415398220491845e-01,9.880494548035589020e+00,3.050305688047328379e-01,5.859222412109375000e-01
-7.707341003417968750e+01,-6.202762222290039062e+01,-6.132817086028543585e-01,9.881002602767113174e+00,3.038855274003793849e-01,5.839806795120239258e-01
-7.707341003417968750e+01,-6.202762222290039062e+01,-6.132817086028543585e-01,9.881002602767113174e+00,3.038855274003793849e-01,5.839806795120239258e-01
-7.692732238769531250e+01,-6.212165832519531250e+01,-6.029054118868666379e-01,9.881619939810104114e+00,3.019844472394065948e-01,6.054304838180541992e-01
-7.692732238769531250e+01,-6.212165832519531250e+01,-6.029054118868666379e-01,9.881619939810104114e+00,3.019844472394065948e-01,6.054304838180541992e-01
-7.678391265869140625e+01,-6.221200180053710938e+01,-5.928051597807399986e-01,9.882293236623048927e+00,2.993811408259476337e-01,5.924267768859863281e-01
-7.664039611816406250e+01,-6.230049133300781250e+01,-5.827940756733704930e-01,9.883033144536520709e+00,2.959390957976758552e-01,5.831091403961181641e-01
-7.664039611816406250e+01,-6.230049133300781250e+01,-5.827940756733704930e-01,9.883033144536520709e+00,2.959390957976758552e-01,5.831091403961181641e-01
-7.649499511718750000e+01,-6.238822174072265625e+01,-5.727660144681085974e-01,9.883801712880467605e+00,2.919254194175088801e-01,5.805642604827880859e-01
-7.649499511718750000e+01,-6.238822174072265625e+01,-5.727660144681085974e-01,9.883801712880467605e+00,2.919254194175088801e-01,5.805642604827880859e-01
-7.634787750244140625e+01,-6.247507858276367188e+01,-5.627453428834727767e-01,9.884558924357071064e+00,2.875022347145645973e-01,5.720739364624023438e-01
-7.619783782958984375e+01,-6.256174087524414062e+01,-5.526693724638498395e-01,9.885329074022916274e+00,2.826136345078096301e-01,5.940991640090942383e-01
-7.619783782958984375e+01,-6.256174087524414062e+01,-5.526693724638498395e-01,9.885329074022916274e+00,2.826136345078096301e-01,5.940991640090942383e-01
-7.605180358886718750e+01,-6.264432907104492188e+01,-5.430078620022760205e-01,9.886036101140684096e+00,2.775212637226674439e-01,5.637213587760925293e-01
-7.605180358886718750e+01,-6.264432907104492188e+01,-5.430078620022760205e-01,9.886036101140684096e+00,2.775212637226674439e-01,5.637213587760925293e-01
-7.590345764160156250e+01,-6.272644424438476562e+01,-5.333528048124849263e-01,9.886739904701608239e+00,2.721870662713540279e-01,5.383453965187072754e-01
-7.590345764160156250e+01,-6.272644424438476562e+01,-5.333528048124849263e-01,9.886739904701608239e+00,2.721870662713540279e-01,5.383453965187072754e-01
-7.574742126464843750e+01,-6.281090545654296875e+01,-5.233795869082840113e-01,9.887437061507670322e+00,2.666705766458348781e-01,5.795642733573913574e-01
-7.574742126464843750e+01,-6.281090545654296875e+01,-5.233795869082840113e-01,9.887437061507670322e+00,2.666705766458348781e-01,5.795642733573913574e-01
-7.559697723388671875e+01,-6.289062881469726562e+01,-5.139396058516085830e-01,9.888025736486412143e+00,2.614266343524930813e-01,5.385531783103942871e-01
-7.544301605224609375e+01,-6.297045898437500000e+01,-5.044650877752223650e-01,9.888645325894277249e+00,2.559382555974599738e-01,5.404636263847351074e-01
-7.544301605224609375e+01,-6.297045898437500000e+01,-5.044650877752223650e-01,9.888645325894277249e+00,2.559382555974599738e-01,5.404636263847351074e-01
-7.528833770751953125e+01,-6.304895019531250000e+01,-4.951366195735760201e-01,9.889180186682530405e+00,2.507710170147079420e-01,5.367949604988098145e-01
-7.528833770751953125e+01,-6.304895019531250000e+01,-4.951366195735760201e-01,9.889180186682530405e+00,2.507710170147079420e-01,5.367949604988098145e-01
-7.513433074951171875e+01,-6.312544631958007812e+01,-4.860369179121817318e-01,9.889694175098762585e+00,2.457571733216347420e-01,5.097431540489196777e-01
-7.497545623779296875e+01,-6.320264816284179688e+01,-4.768473474549717039e-01,9.890214904497971915e+00,2.407788559147762408e-01,5.346046686172485352e-01
-7.497545623779296875e+01,-6.320264816284179688e+01,-4.768473474549717039e-01,9.890214904497971915e+00,2.407788559147762408e-01,5.346046686172485352e-01
-7.482185363769531250e+01,-6.327573776245117188e+01,-4.681451550893602764e-01,9.890600179335001130e+00,2.364323827218166585e-01,4.953387677669525146e-01
-7.482185363769531250e+01,-6.327573776245117188e+01,-4.681451550893602764e-01,9.890600179335001130e+00,2.364323827218166585e-01,4.953387677669525146e-01
-7.466424560546875000e+01,-6.334912490844726562e+01,-4.594028081216423587e-01,9.891038208159487866e+00,2.320878274716237644e-01,4.912660121917724609e-01
-7.466424560546875000e+01,-6.334912490844726562e+01,-4.594028081216423587e-01,9.891038208159487866e+00,2.320878274716237644e-01,4.912660121917724609e-01
-7.450399017333984375e+01,-6.342213821411132812e+01,-4.506998431300384134e-01,9.891406825184468232e+00,2.281017813780411574e-01,4.968122243881225586e-01
-7.434566497802734375e+01,-6.349273681640625000e+01,-4.422763008690107078e-01,9.891749366130781596e+00,2.244968683182402558e-01,4.794137775897979736e-01
-7.434566497802734375e+01,-6.349273681640625000e+01,-4.422763008690107078e-01,9.891749366130781596e+00,2.244968683182402558e-01,4.794137775897979736e-01
-7.418628692626953125e+01,-6.356229400634765625e+01,-4.339653165298082982e-01,9.892023089978225769e+00,2.213293028808946128e-01,4.706084728240966797e-01
-7.418628692626953125e+01,-6.356229400634765625e+01,-4.339653165298082982e-01,9.892023089978225769e+00,2.213293028808946128e-01,4.706084728240966797e-01
-7.402554321289062500e+01,-6.363092041015625000e+01,-4.257434449164070323e-01,9.892239189827089163e+00,2.187387152902816601e-01,4.758951961994171143e-01
-7.402554321289062500e+01,-6.363092041015625000e+01,-4.257434449164070323e-01,9.892239189827089163e+00,2.187387152902816601e-01,4.758951961994171143e-01
-7.386778259277343750e+01,-6.369684982299804688e+01,-4.178161901726302752e-01,9.892358531094521013e+00,2.167336021614433006e-01,4.546287655830383301e-01
-7.370804595947265625e+01,-6.376214599609375000e+01,-4.099218868034353314e-01,9.892423984184745223e+00,2.152418451106681840e-01,4.562023580074310303e-01
-7.370804595947265625e+01,-6.376214599609375000e+01,-4.099218868034353314e-01,9.892423984184745223e+00,2.152418451106681840e-01,4.562023580074310303e-01
-7.354903411865234375e+01,-6.382574081420898438e+01,-4.021804676966169723e-01,9.892413756956282000e+00,2.143751197002158881e-01,4.401720166206359863e-01
-7.354903411865234375e+01,-6.382574081420898438e+01,-4.021804676966169723e-01,9.892413756956282000e+00,2.143751197002158881e-01,4.401720166206359863e-01
-7.338692474365234375e+01,-6.388911437988281250e+01,-3.943954357437338132e-01,9.892377963376516092e+00,2.138939715320763157e-01,4.508208036422729492e-01
-7.338692474365234375e+01,-6.388911437988281250e+01,-3.943954357437338132e-01,9.892377963376516092e+00,2.138939715320763157e-01,4.508208036422729492e-01
-7.322728729248046875e+01,-6.395013427734375000e+01,-3.868194510357110261e-01,9.892310422431615180e+00,2.137564199979896939e-01,4.445174038410186768e-01
-7.306929016113281250e+01,-6.400918579101562500e+01,-3.793966693265016232e-01,9.892220296654427258e+00,2.139720507148188677e-01,4.291681051254272461e-01
-7.306929016113281250e+01,-6.400918579101562500e+01,-3.793966693265016232e-01,9.892220296654427258e+00,2.139720507148188677e-01,4.291681051254272461e-01
-7.290850830078125000e+01,-6.406789398193359375e+01,-3.719081421096444018e-01,9.892144339938926834e+00,2.144216738194774374e-01,4.353037476539611816e-01
-7.290850830078125000e+01,-6.406789398193359375e+01,-3.719081421096444018e-01,9.892144339938926834e+00,2.144216738194774374e-01,4.353037476539611816e-01
-7.274816131591796875e+01,-6.412509918212890625e+01,-3.644937102486389691e-01,9.892070505129126445e+00,2.149830543505922564e-01,4.347952008247375488e-01
-7.274816131591796875e+01,-6.412509918212890625e+01,-3.644937102486389691e-01,9.892070505129126445e+00,2.149830543505922564e-01,4.347952008247375488e-01
-7.258879089355468750e+01,-6.418061828613281250e+01,-3.571689617076549972e-01,9.892010744528572985e+00,2.156320410058680248e-01,4.171766340732574463e-01
-7.242427825927734375e+01,-6.423653411865234375e+01,-3.496447583412787274e-01,9.891977419878150712e+00,2.163612999905674406e-01,4.316881597042083740e-01
-7.242427825927734375e+01,-6.423653411865234375e+01,-3.496447583412787274e-01,9.891977419878150712e+00,2.163612999905674406e-01,4.316881597042083740e-01
-7.226054382324218750e+01,-6.429081726074218750e+01,-3.421868535124032995e-01,9.891953949048142292e+00,2.170134218834536555e-01,4.317825138568878174e-01
-7.226054382324218750e+01,-6.429081726074218750e+01,-3.421868535124032995e-01,9.891953949048142292e+00,2.170134218834536555e-01,4.317825138568878174e-01
-7.209789276123046875e+01,-6.434338378906250000e+01,-3.348027599345888561e-01,9.891956040645489168e+00,2.175284284037259097e-01,4.251745939254760742e-01
-7.193395233154296875e+01,-6.439503479003906250e+01,-3.273807093966643045e-01,9.891973795092328103e+00,2.180162008495252768e-01,4.254608750343322754e-01
-7.193395233154296875e+01,-6.439503479003906250e+01,-3.273807093966643045e-01,9.891973795092328103e+00,2.180162008495252768e-01,4.254608750343322754e-01
-7.176890563964843750e+01,-6.444567108154296875e+01,-3.199255998102756848e-01,9.892014623063793977e+00,2.183419303651381038e-01,4.254022836685180664e-01
-7.176890563964843750e+01,-6.444567108154296875e+01,-3.199255998102756848e-01,9.892014623063793977e+00,2.183419303651381038e-01,4.254022836685180664e-01
-7.160271453857421875e+01,-6.449530029296875000e+01,-3.124352752124082144e-01,9.892073827282413134e+00,2.184688991344598541e-01,4.322984516620635986e-01
-7.160271453857421875e+01,-6.449530029296875000e+01,-3.124352752124082144e-01,9.892073827282413134e+00,2.184688991344598541e-01,4.322984516620635986e-01
-7.143804168701171875e+01,-6.454314422607421875e+01,-3.050285405176946796e-01,9.892138799283349826e+00,2.184740980850060910e-01,4.147431254386901855e-01
-7.126794433593750000e+01,-6.459116363525390625e+01,-2.973939624284680505e-01,9.892233661775659215e+00,2.183376127443630299e-01,4.436651468276977539e-01
-7.126794433593750000e+01,-6.459116363525390625e+01,-2.973939624284680505e-01,9.892233661775659215e+00,2.183376127443630299e-01,4.436651468276977539e-01
-7.110370635986328125e+01,-6.463622283935546875e+01,-2.900385191073850955e-01,9.892310285686336968e+00,2.180418167383755823e-01,4.113795459270477295e-01
-7.110370635986328125e+01,-6.463622283935546875e+01,-2.900385191073850955e-01,9.892310285686336968e+00,2.180418167383755823e-01,4.113795459270477295e-01
-7.093270111083984375e+01,-6.468174743652343750e+01,-2.823987309736799567e-01,9.892445780579809167e+00,2.174802345993776254e-01,4.384157359600067139e-01
