# dT,ddelta
4.491473409326540711e-03,9.708792844591185300e-02
2.495250811529459156e-08,0.000000000000000000e+00
6.452358007121017369e-03,8.990680039872786522e-02
3.584623431418521022e-08,0.000000000000000000e+00
7.060888616433613763e-03,8.565889987269502404e-02
3.922694113978053565e-08,0.000000000000000000e+00
6.570993000236391435e-03,8.610309358337182861e-02
4.982613432613636206e-03,8.142382358964378453e-02
2.768082985049602485e-08,0.000000000000000000e+00
3.938255966878800862e-03,8.322863029001578705e-02
2.187907771622477071e-08,0.000000000000000000e+00
2.742826866063141633e-03,8.637559923952951857e-02
1.984418163122891876e-03,8.830311889640408973e-02
1.102439944888899959e-08,0.000000000000000000e+00
1.708408212632017698e-03,9.010970979682272897e-02
9.491103736269934643e-09,0.000000000000000000e+00
1.753019204850381207e-03,9.439238068750781252e-02
9.738941597614569901e-09,0.000000000000000000e+00
2.114006302539328530e-03,9.914097683939192274e-02
2.580832660432907932e-03,1.021191527717380532e-01
1.433781565696179428e-08,0.000000000000000000e+00
3.429991008740973513e-03,1.069444753273497556e-01
1.905540031321706351e-08,0.000000000000000000e+00
4.076593195782851620e-03,1.078177717671288255e-01
5.167476485883060189e-03,1.141634650963103542e-01
2.870791798725846888e-08,0.000000000000000000e+00
5.626131522257216133e-03,1.143480077825354269e-01
3.125611297560837443e-08,0.000000000000000000e+00
6.547531308080667412e-03,1.161415746249810921e-01
3.637497109076903712e-08,0.000000000000000000e+00
7.112994875212164114e-03,1.219514474633328766e-01
7.628118646889336940e-03,1.220685609646469522e-01
4.237798306716555885e-08,0.000000000000000000e+00
8.411129509383608038e-03,1.173811200540154226e-01
4.672823794571456801e-08,0.000000000000000000e+00
8.934970093953109593e-03,1.086666824025282058e-01
9.048790606804024694e-03,9.753649278484224916e-02
5.027050442585334622e-08,0.000000000000000000e+00
8.737646454290426412e-03,8.917332802083413612e-02
4.854221052896789956e-08,0.000000000000000000e+00
6.670135308227409521e-03,7.556610947009705093e-02
5.648811950312304653e-03,6.725176915978216263e-02
3.138190818319230857e-08,0.000000000000000000e+00
3.434258694993974625e-03,5.691880788239039868e-02
1.907910912590793373e-08,0.000000000000000000e+00
1.908207891355984120e-03,4.971563976445617095e-02
1.060109638961748146e-08,0.000000000000000000e+00
-1.121901358355770206e-04,4.640262132408236317e-02
-1.131587391629829131e-03,4.048204926658492686e-02
-6.286558773549444368e-09,0.000000000000000000e+00
-1.451800053098306620e-03,3.696143397354245685e-02
-8.065510759269756136e-09,0.000000000000000000e+00
-1.772434381942800119e-03,3.586833268186054302e-02
-9.846803927793246203e-09,0.000000000000000000e+00
-1.645682845381746251e-03,3.597946599416257385e-02
-1.244843460777855793e-03,3.452476834391940419e-02
-6.915708283816712765e-09,0.000000000000000000e+00
-2.279434386798229184e-05,3.284757291302994875e-02
-1.266334259675261364e-10,0.000000000000000000e+00
5.107772824544665191e-04,3.705100216788125012e-02
2.837635681984806979e-09,0.000000000000000000e+00
1.672264452679053659e-01,4.858381156060721795e-02
8.167566344216281582e-02,5.361642127956686710e-02
4.537460046583063900e-07,0.000000000000000000e+00
2.003050163845110365e-01,6.559838215097618663e-02
1.112799465075031691e-06,0.000000000000000000e+00
6.070774417041707727e-02,7.311522798995051531e-02
3.372633713971673330e-07,0.000000000000000000e+00
5.348163144462958485e-02,7.756148558475603472e-02
-9.121349981440485255e-03,7.890453167204158902e-02
-5.067553598969709583e-08,0.000000000000000000e+00
-4.492581285918395562e-03,8.516725787236709144e-02
-2.495864626084198790e-08,0.000000000000000000e+00
-1.535646591954847873e-02,9.495556160375381860e-02
1.918246111308474777e-03,1.264437626874621856e-01
1.065733751248743033e-08,0.000000000000000000e+00
1.277330621192590554e-02,1.691802942462683479e-01
7.096241788628887548e-08,0.000000000000000000e+00
3.943541797673671967e-02,2.052690486012781479e-01
7.492821152302597820e-02,2.433273458520950061e-01
4.162643119087761079e-07,0.000000000000000000e+00
1.052857658598610469e-01,2.765281140273287419e-01
5.849176726302474094e-07,0.000000000000000000e+00
1.372308604526153997e-01,3.095669312168272680e-01
7.623894335284653323e-07,0.000000000000000000e+00
1.623804780568102735e-01,3.316780703599031543e-01
1.803283248025103203e-01,3.466681751848880721e-01
1.001813448864297129e-06,0.000000000000000000e+00
2.047492869169872942e-01,3.776653648353528459e-01
1.137489719083006889e-06,0.000000000000000000e+00
2.053530001771552982e-01,3.867432031761930400e-01
2.208927676216360103e-01,3.948781146865629199e-01
1.227168885953311417e-06,0.000000000000000000e+00
2.137666959110842702e-01,3.864502108514994427e-01
1.187586157191944380e-06,0.000000000000000000e+00
2.333844595509601549e-01,3.772013806232266120e-01
1.296573128028999378e-06,0.000000000000000000e+00
2.087431037189557692e-01,3.456290159761093994e-01
2.106266226924752294e-01,3.296291563164521765e-01
1.170134961148150410e-06,0.000000000000000000e+00
1.832610384425698014e-01,3.076636610260752303e-01
1.018111224493356559e-06,0.000000000000000000e+00
1.642258695313203454e-01,2.552054777427009702e-01
9.123608729622034730e-07,0.000000000000000000e+00
1.374168147348073243e-01,1.673948053934823377e-01
1.058074869726630118e-01,7.748148341831656571e-02
5.878118658486641834e-07,0.000000000000000000e+00
4.321657362698905214e-02,-1.293089058563429150e-02
2.400907417321462844e-07,0.000000000000000000e+00
-2.977820216133186815e-02,-1.052292191800002774e-01
-1.185810401957476667e-01,-1.668943480579984651e-01
-6.587789772027896618e-07,0.000000000000000000e+00
-1.864514568046149456e-01,-1.921243710735417998e-01
-1.035835671403528835e-06,0.000000000000000000e+00
-2.511174943186769704e-01,-2.062719455027769988e-01
-1.395089439804042541e-06,0.000000000000000000e+00
-2.565852347749017492e-01,-1.883654874513335242e-01
-2.322180867689038752e-01,-1.580327913784138061e-01
-1.290085395455609074e-06,0.000000000000000000e+00
-1.777958864102119341e-01,-1.311607700142991551e-01
-9.877494377974471718e-07,0.000000000000000000e+00
-1.109348293553802378e-01,-1.047021229816424981e-01
-6.163011836979315206e-07,0.000000000000000000e+00
-4.250984869536428290e-02,-6.518942900494290038e-02
1.021844187331921727e-02,-3.572607294005103462e-02
5.677011777338591969e-08,0.000000000000000000e+00
5.258447056765425121e-02,-6.218939731256201142e-03
2.921343250639196754e-07,0.000000000000000000e+00
8.013396662386040870e-02,2.675298472898796076e-02
4.451862295473674180e-07,0.000000000000000000e+00
9.244744251124814571e-02,5.721469167830756097e-02
9.862149128902070183e-02,7.764766621776164612e-02
5.478912767920007809e-07,0.000000000000000000e+00
1.069825567329721339e-01,1.055481573110417237e-01
5.943442363265383221e-07,0.000000000000000000e+00
1.004989231453548570e-01,1.273059418744254545e-01
1.060287627145412026e-01,1.432540828708875336e-01
5.890423065979533135e-07,0.000000000000000000e+00
1.014203697423138317e-01,1.505765336592315706e-01
5.634433683510131630e-07,0.000000000000000000e+00
1.064217953010676565e-01,1.722543061680459342e-01
5.912289116616342710e-07,0.000000000000000000e+00
1.037640660112096325e-01,1.708116766874462344e-01
1.044189998631220306e-01,1.620875366804219730e-01
5.800991298432478516e-07,0.000000000000000000e+00
1.076618561708764243e-01,1.693669105616329995e-01
5.981181008807290311e-07,0.000000000000000000e+00
-1.435002767611791352e+00,1.592914615946197654e-01
-7.972193308281028123e-06,0.000000000000000000e+00
-3.541358903410134040e+00,1.503252076553315830e-01
-6.932068146569603240e-01,1.333086537231797930e-01
-3.851018275102813249e-06,0.000000000000000000e+00
4.609735701410009878e-01,1.177673903614492867e-01
2.560950050634058783e-06,0.000000000000000000e+00
1.427857183948039843e+00,9.256987933603660901e-02
7.932495840745623639e-06,0.000000000000000000e+00
1.300089717665493749e+00,6.444391929705528543e-02
1.193111481541052399e+00,4.514842356880266472e-02
6.628320170509738318e-06,0.000000000000000000e+00
4.406236568171920109e-01,2.498630791236966520e-02
2.447895605661720708e-06,0.000000000000000000e+00
-5.012787849264399576e-01,2.302746525370547026e-03
-2.784866666438734484e-06,0.000000000000000000e+00
-9.505954835438729100e-01,-1.256510572775204615e-02
-1.090694797381781767e+00,-1.209043724087061067e-02
-6.059352539167228713e-06,0.000000000000000000e+00
-1.018688771837475304e+00,-2.601999496480156271e-02
-5.659350625630832354e-06,0.000000000000000000e+00
-8.144182366385227523e-01,-3.337115587906253067e-02
-7.047770587705260992e-01,-2.416648962738632278e-02
-3.915381216468283299e-06,0.000000000000000000e+00
-7.043771153339358770e-01,-2.848919261106558354e-02
-3.913184456333373973e-06,0.000000000000000000e+00
-5.851701353088843982e-01,-3.120062288813757467e-02
-3.250927135822756497e-06,0.000000000000000000e+00
-4.670324573975738192e-01,-1.521104983319143678e-02
-3.494597885466299569e-01,-1.706495835024773866e-02
-1.941418069362210730e-06,0.000000000000000000e+00
-2.407207919455204292e-01,-1.426670142508773553e-02
-1.337330303441408574e-06,0.000000000000000000e+00
-1.585938143783813259e-01,2.633389277609254897e-03
-8.810718515883664281e-07,0.000000000000000000e+00
-5.743234568015218033e-02,4.540938800455529556e-03
-5.356870510482489300e-02,6.455934553052655733e-03
-2.976004911253715690e-07,0.000000000000000000e+00
-8.954026856619473618e-02,2.486432289632301007e-02
-4.974431727644557100e-07,0.000000000000000000e+00
-1.234398509521689863e-01,2.477226340460436660e-02
-1.480497295894007970e-01,2.587325967833842277e-02
-8.224901183739863342e-07,0.000000000000000000e+00
1.562717013962293011e+00,4.309754789710573686e-02
8.681712956870590858e-06,0.000000000000000000e+00
4.000000000000000000e+00,2.817704085182753948e-02
3.612193598915069970e-01,0.000000000000000000e+00
4.000000000000000888e+00,1.297678273414620831e-02
4.000000000000000888e+00,1.288457505009832360e-02
2.055741088149903861e-01,0.000000000000000000e+00
2.567077090776420434e+00,-1.088829739675223340e-02
1.426146016281215623e-05,0.000000000000000000e+00
1.627321357822036907e+00,-2.425872297021069990e-02
9.040623982770057410e-06,0.000000000000000000e+00
3.531017422626681057e-01,-3.004564759739591917e-02
1.961665446748028785e-06,0.000000000000000000e+00
-2.190477401471185859e-01,-4.327492084064410438e-02
-6.591038883841743301e-01,-4.379389113659815091e-02
-3.661661165943463914e-06,0.000000000000000000e+00
-7.623120379468717456e-01,-4.873731388164714851e-02
-4.235043349343214913e-06,0.000000000000000000e+00
-7.643076583384339484e-01,-5.636136736216490473e-02
-5.993678465113477793e-01,-4.841173040487090073e-02
-3.329779280081268666e-06,0.000000000000000000e+00
-4.560829169217600620e-01,-5.033876800481923430e-02
-2.533779905333766180e-06,0.000000000000000000e+00
-2.338454125919847693e-01,-5.439243022535150685e-02
-1.299133964294263421e-06,0.000000000000000000e+00
-1.187603635136230684e-01,-4.556164356484815325e-02
-6.465850144014573253e-02,-4.494135969559526211e-02
-3.592082381542738290e-07,0.000000000000000000e+00
-5.896097676867939619e-02,-4.964683972567274228e-02
-3.275591631268781612e-07,0.000000000000000000e+00
-7.011642662545503057e-02,-3.693116014272385117e-02
-1.341112943042122030e-01,-4.036894110561323190e-02
-7.450564415423244213e-07,0.000000000000000000e+00
-1.620202629337347267e-01,-3.877125004159848176e-02
-9.001075718106932300e-07,0.000000000000000000e+00
-1.918876014171455591e-01,-3.351327329194075944e-02
-1.066036309227413881e-06,0.000000000000000000e+00
-2.101224652931221737e-01,-2.648620240129073711e-02
-2.236591773113222326e-01,-2.718309339222874099e-02
-1.242537597812010119e-06,0.000000000000000000e+00
-9.142351796653125362e-01,-2.711076752612701091e-02
-5.079056114576374625e-06,0.000000000000000000e+00
-1.370715306573089265e+00,-1.622976861688774086e-02
-7.615042729725018944e-06,0.000000000000000000e+00
-1.243849663849128095e+00,-2.035989731094256516e-02
-1.018109872106656599e+00,-2.556275715114436631e-02
-5.656096144224243005e-06,0.000000000000000000e+00
-6.626029435996230177e-01,-2.531832622166829694e-02
-3.681107013653317495e-06,0.000000000000000000e+00
-3.462486979046039415e-01,-2.722042665885410218e-02
-1.923593190289452082e-06,0.000000000000000000e+00
-8.781839576573330364e-02,-3.011550177790395244e-02
5.691789449894929520e-02,-3.708655420924938939e-02
3.162114778354485622e-07,0.000000000000000000e+00
1.356304307336853032e-01,-3.095175651593173871e-02
7.534982068846396430e-07,0.000000000000000000e+00
1.403666800866731901e-01,-3.562141152347736428e-02
7.798105564060797690e-07,0.000000000000000000e+00
1.205110368150796862e-01,-3.964672400946778197e-02
7.815522900544852325e-02,-3.645996256257666435e-02
4.341895856740940474e-07,0.000000000000000000e+00
3.526544089695882178e-02,-3.762688505660194416e-02
1.959180276345229288e-07,0.000000000000000000e+00
2.765831932621809486e-03,-3.918028541001900011e-02
1.536564764315073717e-08,0.000000000000000000e+00
-2.104321675210213405e-02,-4.036546387570782990e-02
-3.495189523263636522e-02,-2.932082045990352936e-02
-1.941754673717710489e-07,0.000000000000000000e+00
-4.339369110412105712e-02,-3.384086720190082609e-02
-2.410747226844200952e-07,0.000000000000000000e+00
-3.124037380943939235e-02,-3.239512070412481348e-02
-3.045048037097208837e-02,-2.274248541011825164e-02
-1.691674314518998301e-07,0.000000000000000000e+00
-2.313038903188069373e-02,-2.246989276143557257e-02
-1.285014469831757822e-07,0.000000000000000000e+00
-1.211165671638342323e-02,-1.730969824570438576e-02
-6.728660822963306032e-08,0.000000000000000000e+00
-8.330922459874601227e-03,-1.182534654915051719e-02
-5.281207620680405945e-04,-3.193734671476378129e-03
-2.933731035881237403e-09,0.000000000000000000e+00
8.094163576291557582e-04,-1.199290558717702737e-03
4.496732153302929191e-09,0.000000000000000000e+00
1.032308252865155040e-02,-3.070652531092510351e-04
5.735013991481352491e-08,0.000000000000000000e+00
9.840922338641422407e-03,-4.933290217701280511e-03
5.467148678217625957e-08,0.000000000000000000e+00
1.025098546411640221e-02,-1.823161164424963454e-02
3.401342266837192874e-03,-3.463586305735427695e-02
1.889592510240234446e-08,0.000000000000000000e+00
-6.176420775375057737e-03,-4.846579757087077223e-02
-3.431325779068572501e-08,0.000000000000000000e+00
-2.391461792183580126e-02,-5.396381438070585457e-02
-3.914191723008303425e-02,-7.374353368472530423e-02
-2.174531499310461413e-07,0.000000000000000000e+00
-4.863688154095602290e-02,-9.309478994444092548e-02
-2.702033957691085675e-07,0.000000000000000000e+00
-5.941360206602880334e-02,-1.058856675769451194e-01
-3.300737336231485131e-07,0.000000000000000000e+00
-7.219105943341297404e-02,-1.217195835807621807e-01
-8.158116105582563504e-02,-1.383822505400200686e-01
-4.532239264443127524e-07,0.000000000000000000e+00
-8.294098512715286642e-02,-1.485271455248349248e-01
-4.607806913803358384e-07,0.000000000000000000e+00
-9.540854997909659074e-02,-1.685950501153138381e-01
-5.300445554690114136e-07,0.000000000000000000e+00
-9.306446880970875579e-02,-1.905458303373186446e-01
-1.025698705651653664e-01,-2.143091656785639509e-01
-5.698265762021925696e-07,0.000000000000000000e+00
-1.118685488789308846e-01,-2.335764513401790421e-01
-6.214884856747815434e-07,0.000000000000000000e+00
-1.151288586657361890e-01,-2.433276537062774303e-01
-1.355290076082080186e-01,-2.836977936635981523e-01
-7.529311937815030831e-07,0.000000000000000000e+00
-1.298257687736517618e-01,-3.239847690166969274e-01
-7.212502636799733580e-07,0.000000000000000000e+00
-1.424491795668045291e-01,-3.576796579588876757e-01
-7.913799351944028615e-07,0.000000000000000000e+00
-1.630420398708032348e-01,-4.004683464276861948e-01
-1.832719317243672319e-01,-4.448633518490688332e-01
-1.018166709276790982e-06,0.000000000000000000e+00
-1.867102735052986184e-01,-4.318966534441865956e-01
-1.037273535120508683e-06,0.000000000000000000e+00
-2.145963545179332965e-01,-3.593907198903393829e-01
-1.192195346610969153e-06,0.000000000000000000e+00
-1.909212449855202109e-01,-2.573798125112838897e-01
-1.437985777936134912e-01,-1.510694144633895064e-01
-7.988706571260273392e-07,0.000000000000000000e+00
-6.897912284564849950e-02,-3.490852534574519217e-02
-3.832152192795312828e-07,0.000000000000000000e+00
1.842018472118372996e-02,7.274923571648390930e-02
1.023337914407562721e-07,0.000000000000000000e+00
9.448989961069326204e-02,1.610776182461609585e-01
1.561899888245385504e-01,2.373649142260188249e-01
8.677144239244150015e-07,0.000000000000000000e+00
1.927326119645925151e-01,3.043395384903238576e-01
1.070730784591411577e-06,0.000000000000000000e+00
2.121925935474680558e-01,3.489871478607783906e-01
1.178841192717161590e-06,0.000000000000000000e+00
2.235293009347702475e-01,3.872762087404890696e-01
2.211421313266362376e-01,4.092871346571991253e-01
1.228553671295262717e-06,0.000000000000000000e+00
2.228003058062755226e-01,4.229667644291230655e-01
1.237772601081488233e-06,0.000000000000000000e+00
2.155050827797141966e-01,4.133740686118929086e-01
2.194583062667648798e-01,4.156845188576022143e-01
1.219199387281211244e-06,0.000000000000000000e+00
1.992055460399252964e-01,3.939784051500319628e-01
1.106691328855990974e-06,0.000000000000000000e+00
2.000185615889091273e-01,3.739306412737508634e-01
1.111208058901524964e-06,0.000000000000000000e+00
1.822149335969511230e-01,3.450818331318342147e-01
1.678778925938650968e-01,3.153775434679984002e-01
9.326441535728591248e-07,0.000000000000000000e+00
1.477857565389720240e-01,2.759250741609958757e-01
8.210274196618350118e-07,0.000000000000000000e+00
1.240158901154572724e-01,2.320818947349867489e-01
6.889733394910280140e-07,0.000000000000000000e+00
1.008739354573767733e-01,2.001584993321800510e-01
7.210645174934166013e-02,1.680528461253286143e-01
4.005860601563604462e-07,0.000000000000000000e+00
4.183770376078865816e-02,1.196549440413030574e-01
2.324303971512620137e-07,0.000000000000000000e+00
2.463491442254578390e-02,6.779420187169038492e-02
1.368598762097050781e-07,0.000000000000000000e+00
-5.322369315080566210e-04,2.717284420656052024e-02
-3.393223359437619324e-02,-1.852684829965201008e-02
-1.885113454225262331e-07,0.000000000000000000e+00
-5.752255536207867559e-02,-5.523315788642929602e-02
-3.195679762479919361e-07,0.000000000000000000e+00
-8.413160084543569450e-02,-9.009952031956008911e-02
-4.673951850553414999e-07,0.000000000000000000e+00
-1.069299942418874827e-01,-1.083923408922299325e-01
-1.174211068107750000e-01,-1.253787950457344036e-01
-6.523325574159244411e-07,0.000000000000000000e+00
-1.187019837389002852e-01,-1.358112722350854340e-01
-6.594518014990669030e-07,0.000000000000000000e+00
-1.136752794868592376e-01,-1.347794494217305350e-01
-6.315258219147246166e-07,0.000000000000000000e+00
-1.050701326838737737e-01,-1.372647288894371376e-01
-8.693910814128874565e-02,-1.330841214076047829e-01
-4.829891195323732234e-07,0.000000000000000000e+00
-7.137219495185059825e-02,-1.189285610799117876e-01
-3.965099915070879888e-07,0.000000000000000000e+00
-5.684021286848917054e-02,-1.067906748135769024e-01
-4.021851576987284238e-02,-9.644785332024730096e-02
-2.234332038830721956e-07,0.000000000000000000e+00
-2.480436399601299025e-02,-8.051000000619257246e-02
-1.378012565167452408e-07,0.000000000000000000e+00
-1.365234558081268590e-02,-5.607301282305743317e-02
-7.584594202691974374e-08,0.000000000000000000e+00
-3.960765602349647363e-03,-4.389849765174119733e-02
8.239485730732187818e-03,-2.920794829530393155e-02
4.577478812661794905e-08,0.000000000000000000e+00
1.519403685872749987e-02,-6.943979723321447306e-03
8.441084636823248388e-08,0.000000000000000000e+00
2.148441815865570481e-02,9.500701828649149583e-03
1.193572157776046083e-07,0.000000000000000000e+00
2.839660645002628492e-02,2.135114541252647324e-02
3.469931960637939738e-02,3.288037479644290162e-02
1.927720510996877579e-07,0.000000000000000000e+00
3.795048474433959651e-02,5.059556902060058370e-02
2.108348551299599194e-07,0.000000000000000000e+00
4.023915231735619713e-02,4.093478187855159600e-02
2.235496038283102394e-07,0.000000000000000000e+00
4.498268884412653934e-02,2.758414597716640770e-02
3.684072438776692104e-02,1.692003148527077006e-02
2.046681657486004724e-07,0.000000000000000000e+00
2.293746532366081059e-02,1.677179228820602219e-03
1.274296557163268062e-07,0.000000000000000000e+00
5.510430526499410231e-03,-1.585045354412784047e-02
3.061333270215627067e-08,0.000000000000000000e+00
-1.374968226743183974e-02,-3.379667278928522034e-02
-2.883282247133633902e-02,-4.451815627268679298e-02
-1.601810323270669301e-07,0.000000000000000000e+00
-4.572517986454055494e-02,-6.077469644220068190e-02
-2.540273658091507514e-07,0.000000000000000000e+00
-5.556064253770531813e-02,-7.872790765859200013e-02
-3.086685226860730324e-07,0.000000000000000000e+00
-6.059704981343921881e-02,-8.634688853871724801e-02
-6.659241881482313996e-02,-9.393544723653585171e-02
-3.699539563584153257e-07,0.000000000000000000e+00
-6.917153523939290061e-02,-1.051050371848008536e-01
-3.842841711509947800e-07,0.000000000000000000e+00
-6.814941150004999448e-02,-1.144874145555113687e-01
-6.931423360664046296e-02,-1.150696605560649899e-01
-3.850748331313269546e-07,0.000000000000000000e+00
-6.363279411266270502e-02,-1.156563485061976038e-01
-3.535135587040549865e-07,0.000000000000000000e+00
-6.334267238511381848e-02,-1.204931970709241518e-01
-3.519017799380463885e-07,0.000000000000000000e+00
-6.274446112383008645e-02,-1.238037124218424601e-01
-3.485784036416639253e-07,0.000000000000000000e+00
-5.298104242425355492e-02,-1.155366606064855972e-01
-5.576365084005302508e-02,-1.173560812342031023e-01
-3.097947037788983948e-07,0.000000000000000000e+00
-4.813773837317736337e-02,-1.146284031385114144e-01
-2.674303944960598756e-07,0.000000000000000000e+00
-4.625921445510494667e-02,-1.041442019751814829e-01
-4.686616328774817486e-02,-1.049413820019620691e-01
-2.603646992449526465e-07,0.000000000000000000e+00
-3.467492797004784189e-02,-9.590908829872624164e-02
-1.926374185168278075e-07,0.000000000000000000e+00
-3.942281321821783369e-02,-9.120361908303911691e-02
-2.190144121616555140e-07,0.000000000000000000e+00
-3.317571655674644848e-02,-7.919470380882143168e-02
-3.082904074718784138e-02,-6.663266562752026556e-02
-1.712704728040748137e-07,0.000000000000000000e+00
-2.463528313189911056e-02,-5.587028854481604356e-02
-1.368619245711855115e-07,0.000000000000000000e+00
-1.944909444762943362e-02,-4.341575051034565758e-02
-1.080499245631472149e-07,0.000000000000000000e+00
-1.074077373950099723e-02,-3.009894142786545546e-02
-5.890870517356872060e-03,-2.354865535815348077e-02
-3.272654508501560144e-08,0.000000000000000000e+00
9.204556754641157745e-04,-1.626770865642418462e-02
5.113613699148089609e-09,0.000000000000000000e+00
3.221440075562576055e-03,-6.039376935635526467e-03
1.789679099362118109e-08,0.000000000000000000e+00
6.078718811552974444e-03,-1.473418493357775416e-03
8.111398780275003162e-03,1.078673029367149816e-03
4.506288814321024461e-08,0.000000000000000000e+00
6.836142373395359684e-03,4.897260311749473960e-03
3.797835795849024976e-08,0.000000000000000000e+00
6.645169799439354374e-03,7.783565726007801722e-03
3.691740524391917688e-08,0.000000000000000000e+00
5.378483930112976097e-03,6.188380719740482760e-03
2.999265080629032187e-03,5.006340835313899396e-03
1.666232429808900406e-08,0.000000000000000000e+00
2.112386436173285809e-03,7.242406720556898714e-03
1.173541541721334625e-08,0.000000000000000000e+00
-1.882448070172904053e-04,3.423946467034921781e-03
-1.597910138526059676e-03,3.225108003448995397e-04
-8.877223955927604493e-09,0.000000000000000000e+00
-3.674537845914371825e-03,-3.826263317199818381e-04
-2.041398577956599070e-08,0.000000000000000000e+00
-5.328409277834122992e-03,-2.543419101123239878e-03
-2.960210826463693934e-08,0.000000000000000000e+00
-5.847512570303359247e-03,-6.469719228596043648e-03
-8.537704225090869681e-03,-1.121664106350020451e-02
-4.743124643047380573e-08,0.000000000000000000e+00
-6.896190272953628408e-03,-8.930141498334626116e-03
-3.831195499737205523e-08,0.000000000000000000e+00
-1.219460815994333203e-02,-1.401494361389921117e-02
-6.774744792936715498e-08,0.000000000000000000e+00
-8.318157538342307866e-03,-1.607819240203173239e-02
-1.110274263517035953e-02,-1.797727835499488003e-02
-6.168130450845410451e-08,0.000000000000000000e+00
-9.915157730022716720e-03,-1.635084258776176025e-02
-5.508390271691254725e-08,0.000000000000000000e+00
-1.263233389398599193e-02,-1.967030941280520362e-02
-7.017924297247901677e-08,0.000000000000000000e+00
-8.636141056397872440e-03,-2.081851782791271921e-02
-1.106549728173422675e-02,-1.973829277197719501e-02
-6.147437697778812549e-08,0.000000000000000000e+00
-1.031125824903361687e-02,-1.523885683964582016e-02
-5.728444940622523518e-08,0.000000000000000000e+00
-9.922240984829022725e-03,-4.098959953063863182e-03
-5.512325457202038592e-08,0.000000000000000000e+00
-6.426186374663966916e-03,8.618615997448009214e-03
1.342443008742200128e-04,2.711939565860632673e-02
7.459949324939429971e-10,0.000000000000000000e+00
7.933711384802699662e-03,3.905822598486707875e-02
4.407592901767287685e-08,0.000000000000000000e+00
2.206666233838389113e-02,4.979003868491871376e-02
1.225918880298770830e-07,0.000000000000000000e+00
3.149975956289186030e-02,6.952110345547352077e-02
4.070065468991662661e-02,9.188967273291159810e-02
2.261125189861878937e-07,0.000000000000000000e+00
4.940674530275468435e-02,1.113171741771945555e-01
2.744803939691564665e-07,0.000000000000000000e+00
6.071066033042499255e-02,1.278511224944503533e-01
3.372795723266541756e-07,0.000000000000000000e+00
7.078264248119581215e-02,1.493894113041231708e-01
8.253186383261612580e-02,1.628727009909201884e-01
4.585056223582739676e-07,0.000000000000000000e+00
9.333764432740282446e-02,1.770741531770564370e-01
5.185395876572407303e-07,0.000000000000000000e+00
9.595923552893209640e-02,1.805890350185732074e-01
5.331039026890138643e-07,0.000000000000000000e+00
1.107565507003166472e-01,2.006281246024810283e-01
1.024467087073516192e-01,2.005865839992224120e-01
5.691418017428340193e-07,0.000000000000000000e+00
1.133327945873341402e-01,2.011514439478861993e-01
6.296231383484673927e-07,0.000000000000000000e+00
1.116182942851956517e-01,2.078952271606523960e-01
6.200981894632917601e-07,0.000000000000000000e+00
1.096847140403922616e-01,2.154181228518736724e-01
1.105394889725747065e-01,2.282216037886600213e-01
6.141014752270024246e-07,0.000000000000000000e+00
1.092396010394403039e-01,2.341682940249098510e-01
6.068833005579143958e-07,0.000000000000000000e+00
1.228950198591635679e-01,2.582974827841214016e-01
6.827463178149528744e-07,0.000000000000000000e+00
1.257954628765781124e-01,2.636781175055238902e-01
-1.754244287380685163e+00,2.761025009255235751e-01
-9.745751336498464923e-06,0.000000000000000000e+00
-4.000000000000000000e+00,2.821087754625403732e-01
-4.000000000000000000e+00,0.000000000000000000e+00
-4.000000000000000000e+00,2.959479484708135710e-01
-4.000000000000000000e+00,3.003401221992829662e-01
-4.000000000000000888e+00,0.000000000000000000e+00
-4.000000000000000888e+00,3.151721976871232900e-01
-4.000000000000000888e+00,0.000000000000000000e+00
-4.000000000000000888e+00,3.250549390951165685e-01
-3.999999999999997780e+00,0.000000000000000000e+00
-3.999999999999997780e+00,3.194498707268525473e-01
-3.999999999999997780e+00,0.000000000000000000e+00
-3.999999999999997780e+00,3.170071874285973479e-01
-3.999999999999997780e+00,3.274329478594295573e-01
-3.999999999999997780e+00,0.000000000000000000e+00
2.111448277987887145e+00,3.109814013470671434e-01
1.767349561698772220e-05,0.000000000000000000e+00
3.999999999999997780e+00,3.115950850568552366e-01
3.999999999999997780e+00,3.109907541936046682e-01
3.999999999999997780e+00,0.000000000000000000e+00
3.999999999999997780e+00,2.824416495511489211e-01
4.000000000000000888e+00,0.000000000000000000e+00
4.000000000000000888e+00,2.608426363319524266e-01
4.000000000000000888e+00,0.000000000000000000e+00
4.000000000000000888e+00,2.145993899085443801e-01
4.000000000000000888e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.640078554802915090e-01
4.479752159004452672e+00,1.021215559257576677e-01
4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.628549493623790312e-02
2.497229103195590216e+00,0.000000000000000000e+00
-2.165554850430555067e+00,1.773099199583461072e-02
-1.203079344341828616e-05,0.000000000000000000e+00
-3.993141381757623343e+00,-2.298492726101608596e-02
-2.229407724173015914e+00,-3.791344001598528912e-02
-1.238540641539109810e-05,0.000000000000000000e+00
3.999999999999999112e+00,-6.731195117210819756e-02
4.000000000000000888e+00,0.000000000000000000e+00
4.000000000000000888e+00,-1.276294296875674084e-01
