timestamp      ,X         ,Y        ,phi      ,v_x      ,v_y      ,r        ,T        ,delta    ,dT       ,ddelta
1678704580.892 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.902 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.912 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.922 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.932 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.942 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.952 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.962 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.972 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.982 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704580.992 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.002 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.012 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.022 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.032 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.042 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.052 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.062 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.072 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.082 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.092 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.102 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.112 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.122 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.132 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.142 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.152 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.162 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.172 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.182 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.192 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.202 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.212 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.222 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.232 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.242 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.252 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.262 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.272 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.282 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.292 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.302 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.312 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.322 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.332 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.342 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
1678704581.352 ,0.00467   , 0.00019 ,1.57083  ,-0.00000 ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000  ,0.00000
